timestamp,load_kW,hour,dayofweek,is_weekend
2023-03-28 16:00:00,47.993020851049565,16,1,0
2023-03-28 17:00:00,52.4949211389816,17,1,0
2023-03-28 18:00:00,42.78072591933229,18,1,0
2023-03-28 19:00:00,38.007982628649835,19,1,0
2023-03-28 20:00:00,45.23769680930866,20,1,0
2023-03-28 21:00:00,39.50303958822742,21,1,0
2023-03-28 22:00:00,39.95929901176345,22,1,0
2023-03-28 23:00:00,38.14338408245046,23,1,0
2023-03-29 00:00:00,32.733757954884936,0,2,0
2023-03-29 01:00:00,38.38005199581592,1,2,0
2023-03-29 02:00:00,29.1337238230116,2,2,0
2023-03-29 03:00:00,25.89577008025593,3,2,0
2023-03-29 04:00:00,25.12065466345043,4,2,0
2023-03-29 05:00:00,14.816947016760128,5,2,0
2023-03-29 06:00:00,25.195558937101342,6,2,0
2023-03-29 07:00:00,20.132291172986676,7,2,0
2023-03-29 08:00:00,25.362022029439487,8,2,0
2023-03-29 09:00:00,19.03411211700101,9,2,0
2023-03-29 10:00:00,19.73120616991968,10,2,0
2023-03-29 11:00:00,35.20716261358733,11,2,0
2023-03-29 12:00:00,36.882047630487584,12,2,0
2023-03-29 13:00:00,34.37202790475026,13,2,0
2023-03-29 14:00:00,38.15168459362653,14,2,0
2023-03-29 15:00:00,51.233775639872064,15,2,0
2023-03-29 16:00:00,42.04332159242994,16,2,0
2023-03-29 17:00:00,57.70225216061584,17,2,0
2023-03-29 18:00:00,45.496896326760655,18,2,0
2023-03-29 19:00:00,52.68084702237794,19,2,0
2023-03-29 20:00:00,46.347288678021656,20,2,0
2023-03-29 21:00:00,48.622538873209926,21,2,0
2023-03-29 22:00:00,39.77942998942903,22,2,0
2023-03-29 23:00:00,38.068321146176345,23,2,0
2023-03-30 00:00:00,35.20459587697861,0,3,0
2023-03-30 01:00:00,26.106777044554825,1,3,0
2023-03-30 02:00:00,31.204121727100627,2,3,0
2023-03-30 03:00:00,21.82733044984386,3,3,0
2023-03-30 04:00:00,20.866619366533328,4,3,0
2023-03-30 05:00:00,15.539365732621413,5,3,0
2023-03-30 06:00:00,10.0,6,3,0
2023-03-30 07:00:00,19.55597379266313,7,3,0
2023-03-30 08:00:00,34.072696051298,8,3,0
2023-03-30 09:00:00,28.316419721691908,9,3,0
2023-03-30 10:00:00,27.403698101328025,10,3,0
2023-03-30 11:00:00,29.80326017742085,11,3,0
2023-03-30 12:00:00,35.11232946406023,12,3,0
2023-03-30 13:00:00,41.61788125241386,13,3,0
2023-03-30 14:00:00,36.59593592345578,14,3,0
2023-03-30 15:00:00,51.178210191142576,15,3,0
2023-03-30 16:00:00,51.5672876339728,16,3,0
2023-03-30 17:00:00,53.0798160228757,17,3,0
2023-03-30 18:00:00,52.192378694048635,18,3,0
2023-03-30 19:00:00,49.586970682805976,19,3,0
2023-03-30 20:00:00,51.35468723660068,20,3,0
2023-03-30 21:00:00,48.565672386505106,21,3,0
2023-03-30 22:00:00,40.72979644529488,22,3,0
2023-03-30 23:00:00,36.01427681205331,23,3,0
2023-03-31 00:00:00,35.50928147630994,0,4,0
2023-03-31 01:00:00,38.86281508093813,1,4,0
2023-03-31 02:00:00,21.304464621730496,2,4,0
2023-03-31 03:00:00,17.05577195343959,3,4,0
2023-03-31 04:00:00,22.833423149416003,4,4,0
2023-03-31 05:00:00,20.765551114944063,5,4,0
2023-03-31 06:00:00,20.86670832185204,6,4,0
2023-03-31 07:00:00,21.730878595206477,7,4,0
2023-03-31 08:00:00,20.8936076700594,8,4,0
2023-03-31 09:00:00,31.8427154752122,9,4,0
2023-03-31 10:00:00,19.49548010761742,10,4,0
2023-03-31 11:00:00,26.975229199560957,11,4,0
2023-03-31 12:00:00,34.48372619925476,12,4,0
2023-03-31 13:00:00,30.666341620766975,13,4,0
2023-03-31 14:00:00,41.62072797783964,14,4,0
2023-03-31 15:00:00,53.9139525464383,15,4,0
2023-03-31 16:00:00,48.09481349824639,16,4,0
2023-03-31 17:00:00,50.64239192292944,17,4,0
2023-03-31 18:00:00,43.6991761741371,18,4,0
2023-03-31 19:00:00,46.407080354138635,19,4,0
2023-03-31 20:00:00,46.1143991551469,20,4,0
2023-03-31 21:00:00,44.01802623401704,21,4,0
2023-03-31 22:00:00,48.90821897501884,22,4,0
2023-03-31 23:00:00,41.67074098016344,23,4,0
2023-04-01 00:00:00,29.44271021531484,0,5,1
2023-04-01 01:00:00,32.35023821562221,1,5,1
2023-04-01 02:00:00,29.991108742483924,2,5,1
2023-04-01 03:00:00,30.09414347480812,3,5,1
2023-04-01 04:00:00,29.912322376075288,4,5,1
2023-04-01 05:00:00,15.435641646524632,5,5,1
2023-04-01 06:00:00,15.94571244394831,6,5,1
2023-04-01 07:00:00,14.223223311090894,7,5,1
2023-04-01 08:00:00,20.839519647698516,8,5,1
2023-04-01 09:00:00,26.72519015443346,9,5,1
2023-04-01 10:00:00,32.43667258294551,10,5,1
2023-04-01 11:00:00,30.737959205249577,11,5,1
2023-04-01 12:00:00,33.40076238372578,12,5,1
2023-04-01 13:00:00,39.64107563778151,13,5,1
2023-04-01 14:00:00,38.324285491849885,14,5,1
2023-04-01 15:00:00,56.05429532627208,15,5,1
2023-04-01 16:00:00,39.95207592117629,16,5,1
2023-04-01 17:00:00,50.41259028881465,17,5,1
2023-04-01 18:00:00,60.1180310961482,18,5,1
2023-04-01 19:00:00,49.52288661713602,19,5,1
2023-04-01 20:00:00,47.04018588175911,20,5,1
2023-04-01 21:00:00,43.81937460374608,21,5,1
2023-04-01 22:00:00,41.59804159118796,22,5,1
2023-04-01 23:00:00,45.74652804992047,23,5,1
2023-04-02 00:00:00,23.940690443352462,0,6,1
2023-04-02 01:00:00,38.78488282994382,1,6,1
2023-04-02 02:00:00,20.380214237749275,2,6,1
2023-04-02 03:00:00,23.06013663602971,3,6,1
2023-04-02 04:00:00,19.863396841740112,4,6,1
2023-04-02 05:00:00,23.453878954517577,5,6,1
2023-04-02 06:00:00,12.009378240581263,6,6,1
2023-04-02 07:00:00,22.821975936073688,7,6,1
2023-04-02 08:00:00,32.13116705966769,8,6,1
2023-04-02 09:00:00,17.577528259237734,9,6,1
2023-04-02 10:00:00,28.44853083805198,10,6,1
2023-04-02 11:00:00,27.807803434479144,11,6,1
2023-04-02 12:00:00,37.12943603096518,12,6,1
2023-04-02 13:00:00,38.97802456361657,13,6,1
2023-04-02 14:00:00,39.292565454778455,14,6,1
2023-04-02 15:00:00,48.04596314215358,15,6,1
2023-04-02 16:00:00,57.012121605700294,16,6,1
2023-04-02 17:00:00,48.534368435699534,17,6,1
2023-04-02 18:00:00,53.59878971074091,18,6,1
2023-04-02 19:00:00,43.02252260498021,19,6,1
2023-04-02 20:00:00,43.20819917267654,20,6,1
2023-04-02 21:00:00,47.9686331072001,21,6,1
2023-04-02 22:00:00,49.920580142679825,22,6,1
2023-04-02 23:00:00,40.66035242046612,23,6,1
2023-04-03 00:00:00,33.43470984738423,0,0,0
2023-04-03 01:00:00,31.114171350578957,1,0,0
2023-04-03 02:00:00,21.247961330151412,2,0,0
2023-04-03 03:00:00,27.41597491397862,3,0,0
2023-04-03 04:00:00,26.421284254850463,4,0,0
2023-04-03 05:00:00,18.250660941498573,5,0,0
2023-04-03 06:00:00,17.649789261202493,6,0,0
2023-04-03 07:00:00,21.840503753924217,7,0,0
2023-04-03 08:00:00,19.826020263030447,8,0,0
2023-04-03 09:00:00,24.06273520907267,9,0,0
2023-04-03 10:00:00,37.99860894583258,10,0,0
2023-04-03 11:00:00,29.882585819732206,11,0,0
2023-04-03 12:00:00,33.20829923989389,12,0,0
2023-04-03 13:00:00,35.64457664836202,13,0,0
2023-04-03 14:00:00,46.220959857499686,14,0,0
2023-04-03 15:00:00,44.700480851707695,15,0,0
2023-04-03 16:00:00,44.74351586515945,16,0,0
2023-04-03 17:00:00,56.09540755570109,17,0,0
2023-04-03 18:00:00,57.098015022568184,18,0,0
2023-04-03 19:00:00,46.4867695656425,19,0,0
2023-04-03 20:00:00,38.6576812999635,20,0,0
2023-04-03 21:00:00,50.644170166982825,21,0,0
2023-04-03 22:00:00,39.07685087119998,22,0,0
2023-04-03 23:00:00,42.83541367235166,23,0,0
2023-04-04 00:00:00,25.149480911440826,0,1,0
2023-04-04 01:00:00,35.580701014958734,1,1,0
2023-04-04 02:00:00,21.444140353596097,2,1,0
2023-04-04 03:00:00,28.04721887753441,3,1,0
2023-04-04 04:00:00,22.080984282415592,4,1,0
2023-04-04 05:00:00,15.74141550868075,5,1,0
2023-04-04 06:00:00,17.964818435366098,6,1,0
2023-04-04 07:00:00,8.982409217683049,7,1,0
2023-04-04 08:00:00,15.803139949115064,8,1,0
2023-04-04 09:00:00,22.62387068054708,9,1,0
2023-04-04 10:00:00,29.444601411979093,10,1,0
2023-04-04 11:00:00,36.26533214341111,11,1,0
2023-04-04 12:00:00,43.08606287484312,12,1,0
2023-04-04 13:00:00,39.40406536415388,13,1,0
2023-04-04 14:00:00,38.00607975838436,14,1,0
2023-04-04 15:00:00,38.955033589103266,15,1,0
2023-04-04 16:00:00,47.044779102881414,16,1,0
2023-04-04 17:00:00,54.09713795395832,17,1,0
2023-04-04 18:00:00,49.36225439811233,18,1,0
2023-04-04 19:00:00,57.04466204557277,19,1,0
2023-04-04 20:00:00,40.734502606508784,20,1,0
2023-04-04 21:00:00,45.54615697856794,21,1,0
2023-04-04 22:00:00,36.23803277793441,22,1,0
2023-04-04 23:00:00,40.70044508966266,23,1,0
2023-04-05 00:00:00,39.4344369504865,0,2,0
2023-04-05 01:00:00,29.01390535505692,1,2,0
2023-04-05 02:00:00,14.47893071686433,2,2,0
2023-04-05 03:00:00,25.388139016184255,3,2,0
2023-04-05 04:00:00,24.193311701900967,4,2,0
2023-04-05 05:00:00,22.532586380472463,5,2,0
2023-04-05 06:00:00,26.17891095911077,6,2,0
2023-04-05 07:00:00,15.155844207418731,7,2,0
2023-04-05 08:00:00,25.41069947048567,8,2,0
2023-04-05 09:00:00,30.355935844591663,9,2,0
2023-04-05 10:00:00,18.607062079967417,10,2,0
2023-04-05 11:00:00,32.715973453057074,11,2,0
2023-04-05 12:00:00,32.47910084496164,12,2,0
2023-04-05 13:00:00,38.47467231102958,13,2,0
2023-04-05 14:00:00,44.23838241769168,14,2,0
2023-04-05 15:00:00,43.17045889723045,15,2,0
2023-04-05 16:00:00,44.61184066095852,16,2,0
2023-04-05 17:00:00,49.65964948177615,17,2,0
2023-04-05 18:00:00,44.563770305685985,18,2,0
2023-04-05 19:00:00,44.059761749910095,19,2,0
2023-04-05 20:00:00,51.387247471549095,20,2,0
2023-04-05 21:00:00,39.862631542004934,21,2,0
2023-04-05 22:00:00,45.831562504546056,22,2,0
2023-04-05 23:00:00,41.19524214080757,23,2,0
2023-04-06 00:00:00,26.370966356047017,0,3,0
2023-04-06 01:00:00,27.729891061783913,1,3,0
2023-04-06 02:00:00,23.608730844143643,2,3,0
2023-04-06 03:00:00,19.487570626503377,3,3,0
2023-04-06 04:00:00,19.687597631686483,4,3,0
2023-04-06 05:00:00,22.821417071923456,5,3,0
2023-04-06 06:00:00,23.91695254641298,6,3,0
2023-04-06 07:00:00,19.253418175441496,7,3,0
2023-04-06 08:00:00,19.022067969775215,8,3,0
2023-04-06 09:00:00,31.505247590694324,9,3,0
2023-04-06 10:00:00,36.1944983189879,10,3,0
2023-04-06 11:00:00,36.012004577371165,11,3,0
2023-04-06 12:00:00,35.42659071282512,12,3,0
2023-04-06 13:00:00,34.84095706833318,13,3,0
2023-04-06 14:00:00,38.347777967217176,14,3,0
2023-04-06 15:00:00,48.219172244127,15,3,0
2023-04-06 16:00:00,50.08237216121,16,3,0
2023-04-06 17:00:00,56.49688035906817,17,3,0
2023-04-06 18:00:00,53.25225046268069,18,3,0
2023-04-06 19:00:00,41.97348588553694,19,3,0
2023-04-06 20:00:00,53.25011914538117,20,3,0
2023-04-06 21:00:00,40.61629858122615,21,3,0
2023-04-06 22:00:00,40.58014364023824,22,3,0
2023-04-06 23:00:00,40.133286707796294,23,3,0
2023-04-07 00:00:00,44.978337448919824,0,4,0
2023-04-07 01:00:00,46.667307103488994,1,4,0
2023-04-07 02:00:00,30.533615295680914,2,4,0
2023-04-07 03:00:00,23.47741518859985,3,4,0
2023-04-07 04:00:00,24.682147185636172,4,4,0
2023-04-07 05:00:00,24.94938973503315,5,4,0
2023-04-07 06:00:00,18.396661872214043,6,4,0
2023-04-07 07:00:00,20.778317305702238,7,4,0
2023-04-07 08:00:00,23.159972739190433,8,4,0
2023-04-07 09:00:00,26.88211372765876,9,4,0
2023-04-07 10:00:00,30.829621260272308,10,4,0
2023-04-07 11:00:00,33.22564737653447,11,4,0
2023-04-07 12:00:00,39.194702502348065,12,4,0
2023-04-07 13:00:00,35.7960197438032,13,4,0
2023-04-07 14:00:00,39.70849123026985,14,4,0
2023-04-07 15:00:00,40.105830552939736,15,4,0
2023-04-07 16:00:00,50.18788720986771,16,4,0
2023-04-07 17:00:00,53.38356991189659,17,4,0
2023-04-07 18:00:00,52.28886433075943,18,4,0
2023-04-07 19:00:00,57.86134956107371,19,4,0
2023-04-07 20:00:00,47.962400962621345,20,4,0
2023-04-07 21:00:00,48.950309995760776,21,4,0
2023-04-07 22:00:00,37.041495619303426,22,4,0
2023-04-07 23:00:00,36.94678716416581,23,4,0
2023-04-08 00:00:00,38.47768878782889,0,5,1
2023-04-08 01:00:00,35.363224877177906,1,5,1
2023-04-08 02:00:00,26.030165261679088,2,5,1
2023-04-08 03:00:00,24.035402022911452,3,5,1
2023-04-08 04:00:00,14.420250209829373,4,5,1
2023-04-08 05:00:00,18.72596660163093,5,5,1
2023-04-08 06:00:00,24.45191581759893,6,5,1
2023-04-08 07:00:00,23.387137686196805,7,5,1
2023-04-08 08:00:00,24.512947550139472,8,5,1
2023-04-08 09:00:00,24.642266718106587,9,5,1
2023-04-08 10:00:00,27.53531579314088,10,5,1
2023-04-08 11:00:00,27.81610862609495,11,5,1
2023-04-08 12:00:00,38.49414210101267,12,5,1
2023-04-08 13:00:00,40.98715039848476,13,5,1
2023-04-08 14:00:00,44.96009423996399,14,5,1
2023-04-08 15:00:00,42.97642750446031,15,5,1
2023-04-08 16:00:00,37.22366645741036,16,5,1
2023-04-08 17:00:00,54.9746509531045,17,5,1
2023-04-08 18:00:00,47.60581271995798,18,5,1
2023-04-08 19:00:00,45.175008574120426,19,5,1
2023-04-08 20:00:00,51.45777561633655,20,5,1
2023-04-08 21:00:00,43.64653851820257,21,5,1
2023-04-08 22:00:00,47.79968192023311,22,5,1
2023-04-08 23:00:00,41.96731542442131,23,5,1
2023-04-09 00:00:00,38.417846616002386,0,6,1
2023-04-09 01:00:00,24.287935767459516,1,6,1
2023-04-09 02:00:00,33.559719926932004,2,6,1
2023-04-09 03:00:00,25.699650938371068,3,6,1
2023-04-09 04:00:00,20.1632332470024,4,6,1
2023-04-09 05:00:00,21.22805494237523,5,6,1
2023-04-09 06:00:00,11.1188238355084,6,6,1
2023-04-09 07:00:00,22.55437666306733,7,6,1
2023-04-09 08:00:00,16.862761402323066,8,6,1
2023-04-09 09:00:00,48.08272628665691,9,6,1
2023-04-09 10:00:00,19.888204068910547,10,6,1
2023-04-09 11:00:00,36.68115619841181,11,6,1
2023-04-09 12:00:00,31.853683031536058,12,6,1
2023-04-09 13:00:00,46.55092422612031,13,6,1
2023-04-09 14:00:00,39.82099268473851,14,6,1
2023-04-09 15:00:00,37.06981192983348,15,6,1
2023-04-09 16:00:00,46.3688787121021,16,6,1
2023-04-09 17:00:00,55.66794549437072,17,6,1
2023-04-09 18:00:00,49.22050911031666,18,6,1
2023-04-09 19:00:00,46.74745091188302,19,6,1
2023-04-09 20:00:00,48.79047218603052,20,6,1
2023-04-09 21:00:00,48.115515398635935,21,6,1
2023-04-09 22:00:00,48.0869940795123,22,6,1
2023-04-09 23:00:00,46.12478182600245,23,6,1
2023-04-10 00:00:00,33.20115677105457,0,0,0
2023-04-10 01:00:00,24.487475893051997,1,0,0
2023-04-10 02:00:00,25.43267419438362,2,0,0
2023-04-10 03:00:00,25.694800815116217,3,0,0
2023-04-10 04:00:00,17.190824312180364,4,0,0
2023-04-10 05:00:00,19.454881859964896,5,0,0
2023-04-10 06:00:00,21.718939407749428,6,0,0
2023-04-10 07:00:00,20.26785084781172,7,0,0
2023-04-10 08:00:00,20.434386228256578,8,0,0
2023-04-10 09:00:00,20.60092160870144,9,0,0
2023-04-10 10:00:00,26.347996428971165,10,0,0
2023-04-10 11:00:00,26.496548602120665,11,0,0
2023-04-10 12:00:00,39.450992055623935,12,0,0
2023-04-10 13:00:00,44.058532350156575,13,0,0
2023-04-10 14:00:00,33.26906068880953,14,0,0
2023-04-10 15:00:00,40.95904741683616,15,0,0
2023-04-10 16:00:00,40.50773478131619,16,0,0
2023-04-10 17:00:00,46.23876772230153,17,0,0
2023-04-10 18:00:00,49.58281015104819,18,0,0
2023-04-10 19:00:00,42.240661295843374,19,0,0
2023-04-10 20:00:00,43.381081991140015,20,0,0
2023-04-10 21:00:00,40.58681485739072,21,0,0
2023-04-10 22:00:00,43.53633664699472,22,0,0
2023-04-10 23:00:00,39.22900736171907,23,0,0
2023-04-11 00:00:00,31.391312233313737,0,1,0
2023-04-11 01:00:00,32.001818684159176,1,1,0
2023-04-11 02:00:00,24.766599577063673,2,1,0
2023-04-11 03:00:00,23.03512273057152,3,1,0
2023-04-11 04:00:00,30.376879394726103,4,1,0
2023-04-11 05:00:00,27.21341786461571,5,1,0
2023-04-11 06:00:00,13.502093815362011,6,1,0
2023-04-11 07:00:00,24.65977469505985,7,1,0
2023-04-11 08:00:00,26.066601715691384,8,1,0
2023-04-11 09:00:00,18.652081838438697,9,1,0
2023-04-11 10:00:00,31.593888218774303,10,1,0
2023-04-11 11:00:00,38.80737391552495,11,1,0
2023-04-11 12:00:00,29.38727596877793,12,1,0
2023-04-11 13:00:00,34.29477157146649,13,1,0
2023-04-11 14:00:00,47.58830733421751,14,1,0
2023-04-11 15:00:00,46.964078271926454,15,1,0
2023-04-11 16:00:00,50.747762432964194,16,1,0
2023-04-11 17:00:00,51.19183347633851,17,1,0
2023-04-11 18:00:00,51.95347960464072,18,1,0
2023-04-11 19:00:00,42.85652675278061,19,1,0
2023-04-11 20:00:00,53.22696958987382,20,1,0
2023-04-11 21:00:00,51.45455167993708,21,1,0
2023-04-11 22:00:00,41.353046279659864,22,1,0
2023-04-11 23:00:00,38.66490092746851,23,1,0
2023-04-12 00:00:00,27.34446248722139,0,2,0
2023-04-12 01:00:00,58.040286253626974,1,2,0
2023-04-12 02:00:00,30.36028720857072,2,2,0
2023-04-12 03:00:00,24.082443197205233,3,2,0
2023-04-12 04:00:00,27.631385742585937,4,2,0
2023-04-12 05:00:00,18.840726450764272,5,2,0
2023-04-12 06:00:00,22.823029629468003,6,2,0
2023-04-12 07:00:00,15.412790912203397,7,2,0
2023-04-12 08:00:00,21.891858188862233,8,2,0
2023-04-12 09:00:00,25.259198899533473,9,2,0
2023-04-12 10:00:00,28.62653961020471,10,2,0
2023-04-12 11:00:00,29.270079679295396,11,2,0
2023-04-12 12:00:00,34.342637021641664,12,2,0
2023-04-12 13:00:00,43.01252153374534,13,2,0
2023-04-12 14:00:00,40.31617881380891,14,2,0
2023-04-12 15:00:00,37.57371621410482,15,2,0
2023-04-12 16:00:00,56.73830057779368,16,2,0
2023-04-12 17:00:00,56.39615778778846,17,2,0
2023-04-12 18:00:00,43.538686524471906,18,2,0
2023-04-12 19:00:00,52.937426420562,19,2,0
2023-04-12 20:00:00,45.475507204009865,20,2,0
2023-04-12 21:00:00,46.92403779445351,21,2,0
2023-04-12 22:00:00,43.971120645067465,22,2,0
2023-04-12 23:00:00,37.71024667495621,23,2,0
2023-04-13 00:00:00,31.081171672068017,0,3,0
2023-04-13 01:00:00,27.66500906188089,1,3,0
2023-04-13 02:00:00,22.91904042259379,2,3,0
2023-04-13 03:00:00,20.234287241049564,3,3,0
2023-04-13 04:00:00,21.673727492986643,4,3,0
2023-04-13 05:00:00,16.932312660110217,5,3,0
2023-04-13 06:00:00,23.410260328563098,6,3,0
2023-04-13 07:00:00,27.94734338234361,7,3,0
2023-04-13 08:00:00,19.109352736383208,8,3,0
2023-04-13 09:00:00,25.59042078487867,9,3,0
2023-04-13 10:00:00,29.998425551514668,10,3,0
2023-04-13 11:00:00,33.47772567805856,11,3,0
2023-04-13 12:00:00,35.37977633958044,12,3,0
2023-04-13 13:00:00,42.59569776833642,13,3,0
2023-04-13 14:00:00,44.91124476340329,14,3,0
2023-04-13 15:00:00,39.41828960616172,15,3,0
2023-04-13 16:00:00,52.336161378712944,16,3,0
2023-04-13 17:00:00,53.92534158066974,17,3,0
2023-04-13 18:00:00,46.18356947910709,18,3,0
2023-04-13 19:00:00,49.678576571574034,19,3,0
2023-04-13 20:00:00,51.40702602082192,20,3,0
2023-04-13 21:00:00,44.560032619901406,21,3,0
2023-04-13 22:00:00,47.86489023883006,22,3,0
2023-04-13 23:00:00,50.70164814963462,23,3,0
2023-04-14 00:00:00,31.070069836825088,0,4,0
2023-04-14 01:00:00,24.212491307693313,1,4,0
2023-04-14 02:00:00,29.01909297802438,2,4,0
2023-04-14 03:00:00,28.001210807832503,3,4,0
2023-04-14 04:00:00,20.855287074009578,4,4,0
2023-04-14 05:00:00,27.777415922269142,5,4,0
2023-04-14 06:00:00,13.306971001383756,6,4,0
2023-04-14 07:00:00,23.97570572082203,7,4,0
2023-04-14 08:00:00,18.980314839438957,8,4,0
2023-04-14 09:00:00,32.99028781323827,9,4,0
2023-04-14 10:00:00,37.462576765840595,10,4,0
2023-04-14 11:00:00,27.28443138454545,11,4,0
2023-04-14 12:00:00,32.2522143204571,12,4,0
2023-04-14 13:00:00,43.18022511143682,13,4,0
2023-04-14 14:00:00,40.564346751052426,14,4,0
2023-04-14 15:00:00,45.37954562813702,15,4,0
2023-04-14 16:00:00,48.11732315947863,16,4,0
2023-04-14 17:00:00,39.890521613347744,17,4,0
2023-04-14 18:00:00,49.93081126952881,18,4,0
2023-04-14 19:00:00,46.040248524015155,19,4,0
2023-04-14 20:00:00,45.52476694476772,20,4,0
2023-04-14 21:00:00,52.82476173514228,21,4,0
2023-04-14 22:00:00,36.21746552860372,22,4,0
2023-04-14 23:00:00,42.948311610277706,23,4,0
2023-04-15 00:00:00,33.60518534834096,0,5,1
2023-04-15 01:00:00,29.718913480983016,1,5,1
2023-04-15 02:00:00,31.451859480258555,2,5,1
2023-04-15 03:00:00,28.157271704794816,3,5,1
2023-04-15 04:00:00,24.862683929331077,4,5,1
2023-04-15 05:00:00,25.35203590832828,5,5,1
2023-04-15 06:00:00,18.343458084083387,6,5,1
2023-04-15 07:00:00,17.44992893312522,7,5,1
2023-04-15 08:00:00,16.583866310444435,8,5,1
2023-04-15 09:00:00,20.26634563230701,9,5,1
2023-04-15 10:00:00,42.245472126543625,10,5,1
2023-04-15 11:00:00,37.34111222714612,11,5,1
2023-04-15 12:00:00,28.244628168959892,12,5,1
2023-04-15 13:00:00,32.26999589281996,13,5,1
2023-04-15 14:00:00,44.90933030859246,14,5,1
2023-04-15 15:00:00,48.34292570468805,15,5,1
2023-04-15 16:00:00,50.73480023335341,16,5,1
2023-04-15 17:00:00,48.214108426567535,17,5,1
2023-04-15 18:00:00,49.3727286999855,18,5,1
2023-04-15 19:00:00,51.12828501513281,19,5,1
2023-04-15 20:00:00,48.419846088233236,20,5,1
2023-04-15 21:00:00,34.51009985406054,21,5,1
2023-04-15 22:00:00,41.35100184712403,22,5,1
2023-04-15 23:00:00,34.62525350523625,23,5,1
2023-04-16 00:00:00,35.87605709454256,0,6,1
2023-04-16 01:00:00,46.044009336479235,1,6,1
2023-04-16 02:00:00,29.33740832737152,2,6,1
2023-04-16 03:00:00,22.825749851339797,3,6,1
2023-04-16 04:00:00,26.61862645311968,4,6,1
2023-04-16 05:00:00,22.924552041710037,5,6,1
2023-04-16 06:00:00,22.100472452259208,6,6,1
2023-04-16 07:00:00,23.54536557174233,7,6,1
2023-04-16 08:00:00,32.29233676738113,8,6,1
2023-04-16 09:00:00,18.738956105572207,9,6,1
2023-04-16 10:00:00,29.868160384057273,10,6,1
2023-04-16 11:00:00,26.485808673554494,11,6,1
2023-04-16 12:00:00,37.77756323171124,12,6,1
2023-04-16 13:00:00,34.288853119107344,13,6,1
2023-04-16 14:00:00,40.413165931974575,14,6,1
2023-04-16 15:00:00,44.131152146608684,15,6,1
2023-04-16 16:00:00,52.86946465349013,16,6,1
2023-04-16 17:00:00,54.0811596140481,17,6,1
2023-04-16 18:00:00,43.77141311776808,18,6,1
2023-04-16 19:00:00,49.76355794933527,19,6,1
2023-04-16 20:00:00,44.44248178302072,20,6,1
2023-04-16 21:00:00,39.31407716442154,21,6,1
2023-04-16 22:00:00,41.41491474787815,22,6,1
2023-04-16 23:00:00,37.33987173425872,23,6,1
2023-04-17 00:00:00,47.13358243172761,0,0,0
2023-04-17 01:00:00,33.28251345026567,1,0,0
2023-04-17 02:00:00,20.611912496228815,2,0,0
2023-04-17 03:00:00,21.56952826134707,3,0,0
2023-04-17 04:00:00,27.116535420380412,4,0,0
2023-04-17 05:00:00,30.9533264700136,5,0,0
2023-04-17 06:00:00,12.070083438810208,6,0,0
2023-04-17 07:00:00,11.11149067996875,7,0,0
2023-04-17 08:00:00,31.364444820092334,8,0,0
2023-04-17 09:00:00,26.341469169056307,9,0,0
2023-04-17 10:00:00,23.15853634061817,10,0,0
2023-04-17 11:00:00,33.79085975407436,11,0,0
2023-04-17 12:00:00,21.82126130491561,12,0,0
2023-04-17 13:00:00,38.899163209523614,13,0,0
2023-04-17 14:00:00,44.13910586421542,14,0,0
2023-04-17 15:00:00,50.227952415487366,15,0,0
2023-04-17 16:00:00,42.92090129530389,16,0,0
2023-04-17 17:00:00,49.91732320135282,17,0,0
2023-04-17 18:00:00,45.37287686970206,18,0,0
2023-04-17 19:00:00,50.76580617270761,19,0,0
2023-04-17 20:00:00,43.51364944495146,20,0,0
2023-04-17 21:00:00,43.56609752199711,21,0,0
2023-04-17 22:00:00,37.520923026048855,22,0,0
2023-04-17 23:00:00,42.137966885656105,23,0,0
2023-04-18 00:00:00,39.29225558328333,0,1,0
2023-04-18 01:00:00,29.94461147367512,1,1,0
2023-04-18 02:00:00,27.691189974800142,2,1,0
2023-04-18 03:00:00,17.150441209034067,3,1,0
2023-04-18 04:00:00,20.511235703199485,4,1,0
2023-04-18 05:00:00,20.26008952045525,5,1,0
2023-04-18 06:00:00,33.103965455149876,6,1,0
2023-04-18 07:00:00,14.951277476793155,7,1,0
2023-04-18 08:00:00,29.330505136995612,8,1,0
2023-04-18 09:00:00,29.377692149530827,9,1,0
2023-04-18 10:00:00,28.90318202245068,10,1,0
2023-04-18 11:00:00,39.91081674443785,11,1,0
2023-04-18 12:00:00,36.860527363034315,12,1,0
2023-04-18 13:00:00,40.82808165487746,13,1,0
2023-04-18 14:00:00,42.23439673491227,14,1,0
2023-04-18 15:00:00,51.72444612989135,15,1,0
2023-04-18 16:00:00,53.472727225821,16,1,0
2023-04-18 17:00:00,46.36050095685496,17,1,0
2023-04-18 18:00:00,43.40376402700616,18,1,0
2023-04-18 19:00:00,48.47398420735774,19,1,0
2023-04-18 20:00:00,43.990188234778344,20,1,0
2023-04-18 21:00:00,45.288978844721434,21,1,0
2023-04-18 22:00:00,48.687190673420695,22,1,0
2023-04-18 23:00:00,36.59577740110387,23,1,0
2023-04-19 00:00:00,34.78588309344212,0,2,0
2023-04-19 01:00:00,31.407827997504164,1,2,0
2023-04-19 02:00:00,31.742154411026423,2,2,0
2023-04-19 03:00:00,13.15895161227876,3,2,0
2023-04-19 04:00:00,18.976117469406937,4,2,0
